YEAR,1_SELF_EMPLOY,2_NUM_OF_EMPLOYEES,3_TECH_ORG,4_MH_BEN_PROVIDED,5_AWARE_OF_MH_BENEFITS,6_EMPLOY_FORMALLY_DISCUSS_MH,7_EMPLOY_OFFER_RESOURCES,8_ANONIMITY_PROTECT,9_COMFORT_DISCUSS_SUPERVISOR,10_EVER_DISUSS_MH_w_EMPLOY,11_IMPORTANCE_EMPLOY_PHYS_HEALTH,12_IMPORTANCE_EMPLOY_MENTAL_HEALTH,13_IF_DIAGNOSED_MH_REVEAL_COWORK_EMPLOYEES,14_IF_REVEAL_DISORDER_HOW_IMPACT_RELATIONSHIP,15_CURRENT_MH_DISORDER,16_DIAGNOSED_MH_DISORDER,17_DISORDER_INTERFERE_WITH_WORK_WHEN_TREATED,18_DISORDER_INTERFERE_WITH_WORK_WHEN_NOT_TREATED,19_TECH_SUPPORT_EMPLOYEE_w_MH_DISORDER,20_AGE,21_GENDER,22_COUNTRY,23_STATE,24_RACE,25_COUNTRY_2
2018,0,More than 1000,1,Yes,Yes,Yes,I don't know,I don't know,No,0,6,4,,,Yes,Yes,Not applicable to me,Sometimes,2,44,Male,United States of America,New Hampshire,White,United States of America
2018,0,500-1000,1,Yes,Yes,No,I don't know,I don't know,Maybe,0,6,6,,,Yes,Yes,Often,Often,2,42,Male,United States of America,Massachusetts,White,United States of America
2018,0,26-100,1,Yes,Yes,No,No,I don't know,Yes,1,7,7,,,Yes,Yes,Rarely,Often,4,26,Male,United States of America,Pennsylvania,White,United States of America
2018,0,500-1000,0,Yes,Yes,No,No,Yes,No,1,9,2,,,Yes,Yes,Sometimes,Often,3,38,Male,United States of America,Illinois,White,United States of America
2018,0,26-100,1,Yes,Yes,Yes,Yes,Yes,Yes,1,8,6,,,Yes,Yes,Rarely,Often,2,26,Female ,United States of America,Illinois,White,United States of America
2018,1,,,,,,,,,,,,"No, because it would impact me negatively",Not applicable to me,Yes,Yes,Sometimes,Sometimes,1,40,Male,Greece,,,Greece
2018,0,100-500,1,Yes,Yes,No,Yes,Yes,Yes,1,9,9,,,Possibly,,Rarely,Often,2,32,Male,United States of America,Illinois,White,United States of America
2018,0,100-500,1,Yes,Yes,Yes,I don't know,I don't know,Yes,1,7,8,,,Yes,Yes,Sometimes,Often,4,39,Male,United States of America,Illinois,White,United States of America
2018,0,25-Jun,1,Yes,Yes,No,No,Yes,Yes,1,10,10,,,Yes,Yes,Never,Sometimes,4,44,female,United States of America,Wisconsin,White,United States of America
2018,0,More than 1000,1,Yes,Yes,I don't know,I don't know,I don't know,Yes,1,5,2,,,Yes,Yes,Sometimes,Often,3,33,Female,United States of America,Texas,White,United States of America
2018,0,100-500,1,No,N/A,No,No,No,Yes,0,5,0,,,Yes,Yes,Rarely,Rarely,3,38,male,Hong Kong,,,Hong Kong
2018,0,25-Jun,1,I don't know,No,Yes,No,I don't know,Yes,1,6,6,,,Yes,Yes,Sometimes,Sometimes,4,42,Male,Australia,,,Australia
2018,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,Yes,Sometimes,Often,3,57,Male,United States of America,Illinois,White,United States of America
2018,0,100-500,0,No,No,No,No,I don't know,No,0,4,5,,,Possibly,,Often,Often,2,28,male,Germany,,,Germany
2018,0,26-100,1,No,No,Yes,No,I don't know,No,1,7,5,,,Yes,Yes,Sometimes,Often,2,31,male,France,,,France
2018,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,3,34,Male,United States of America,Ohio,White,United States of America
2018,0,26-100,1,I don't know,No,No,I don't know,Yes,Yes,0,8,7,,,No,,Not applicable to me,Not applicable to me,3,35,Male,France,,,France
2018,0,100-500,1,I don't know,No,No,No,I don't know,Maybe,0,0,0,,,No,,Not applicable to me,Not applicable to me,3,30,Male,United States of America,Tennessee,White,United States of America
2018,0,26-100,1,Yes,Yes,No,No,I don't know,Yes,1,8,8,,,Yes,Yes,Rarely,Often,4,30,Male,United States of America,North Dakota,White,United States of America
2018,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,Yes,Rarely,Often,2,35,Male,Japan,,,United States of America
2018,0,26-100,1,I don't know,No,No,No,I don't know,Maybe,0,5,5,,,No,,Not applicable to me,Not applicable to me,2,40,SWM,United States of America,New Jersey,White,United States of America
2018,0,26-100,0,I don't know,No,No,I don't know,I don't know,Maybe,0,3,3,,,No,,Not applicable to me,Not applicable to me,1,39,male,United States of America,Illinois,White,United States of America
2018,0,26-100,1,I don't know,No,No,No,I don't know,Maybe,0,0,2,,,No,,Not applicable to me,Not applicable to me,2,24,m,United States of America,Utah,White,United States of America
2018,0,100-500,1,Yes,Yes,No,I don't know,Yes,Maybe,1,7,4,,,Possibly,,Sometimes,Often,3,42,cis male,United States of America,Illinois,I prefer not to answer,United States of America
2018,0,26-100,1,Yes,No,No,No,I don't know,Maybe,0,8,4,,,Possibly,,Never,Sometimes,2,35,Male,United States of America,Ohio,White,United States of America
2018,0,More than 1000,1,Yes,Yes,I don't know,I don't know,Yes,Yes,0,8,8,,,Yes,Yes,Rarely,Often,3,34,Male,United States of America,Pennsylvania,White,United States of America
2018,0,100-500,1,I don't know,No,No,I don't know,I don't know,No,0,7,4,,,Yes,Yes,Sometimes,Often,1,33,Female,United States of America,Texas,White,United States of America
2018,0,26-100,1,Yes,Yes,No,I don't know,Yes,Yes,1,6,7,,,No,,Not applicable to me,Not applicable to me,3,37,Male,United States of America,Illinois,White,United States of America
2018,0,100-500,0,Yes,Yes,No,No,Yes,Yes,0,5,5,,,Yes,Yes,Sometimes,Often,4,36,Male,United States of America,Florida,White,United States of America
2018,0,26-100,0,Yes,No,No,No,Yes,Yes,1,6,5,,,Possibly,,Rarely,Often,2,47,cisgender female,United States of America,North Carolina,White,United States of America
2018,0,26-100,1,I don't know,No,No,No,I don't know,Maybe,1,7,3,,,No,,Not applicable to me,Not applicable to me,2,42,Male,United States of America,Florida,White,United States of America
2018,0,More than 1000,1,Yes,Yes,Yes,Yes,I don't know,Maybe,0,3,3,,,Yes,Yes,Sometimes,Often,3,29,NB,United States of America,Wisconsin,More than one of the above,United States of America
2018,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,Don't Know,,Not applicable to me,Not applicable to me,3,38,female,Georgia,,,Georgia
2018,0,25-Jun,1,No,No,No,No,No,Maybe,0,2,2,,,No,,Sometimes,Sometimes,1,30,m,Turkey,,,Turkey
2018,1,,,,,,,,,,,,"Yes, always",Negatively,Yes,Yes,Rarely,Often,2,30,Genderfluid,United States of America,Wisconsin,White,United States of America
2018,0,25-Jun,1,No,No,No,No,I don't know,No,0,6,4,,,Possibly,,Often,Often,2,36,Male,Poland,,,Poland
2018,0,More than 1000,0,Yes,Yes,Yes,Yes,Yes,Yes,1,8,8,,,Yes,Yes,Sometimes,Often,4,24,Female,United States of America,Indiana,White,United States of America
2018,0,More than 1000,0,Yes,Yes,Yes,Yes,Yes,No,0,9,7,,,Possibly,,Not applicable to me,Sometimes,3,41,Male,United States of America,Minnesota,White,United States of America
2018,0,100-500,1,Yes,Yes,Yes,Yes,I don't know,Yes,1,7,8,,,Yes,Yes,Rarely,Sometimes,2,48,Female,United States of America,New York,White,United States of America
2018,0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Maybe,0,8,6,,,Yes,Yes,Rarely,Often,2,31,Man,United States of America,Wisconsin,White,United States of America
2018,0,100-500,1,Yes,Yes,Yes,Yes,I don't know,No,1,6,7,,,Possibly,,Sometimes,Often,3,65,male,Canada,,,Canada
2018,0,More than 1000,0,Not eligible for coverage / NA,N/A,No,I don't know,I don't know,No,0,3,0,,,Possibly,,Not applicable to me,Not applicable to me,2,34,Nonbinary/femme,United States of America,California,White,United States of America
2018,0,100-500,1,I don't know,No,I don't know,I don't know,I don't know,Yes,0,5,3,,,No,,Not applicable to me,Not applicable to me,3,55,Female,United States of America,New Hampshire,White,United States of America
2018,1,,,,,,,,,,,,"No, because it would impact me negatively",Negatively,Yes,Yes,Sometimes,Often,2,33,Female,United States of America,Minnesota,White,United States of America
2018,0,More than 1000,1,Yes,No,No,No,I don't know,No,0,1,1,,,Yes,Yes,Rarely,Often,3,41,F,United States of America,Washington,White,United States of America
2018,0,More than 1000,0,Yes,No,No,I don't know,I don't know,No,0,7,4,,,Yes,Yes,Sometimes,Often,3,24,Female,United States of America,Arizona,White,United States of America
2018,0,100-500,0,Not eligible for coverage / NA,N/A,No,I don't know,I don't know,No,0,2,2,,,Possibly,,Not applicable to me,Not applicable to me,1,27,Female,United States of America,Michigan,White,United States of America
2018,0,26-100,1,Yes,Yes,Yes,I don't know,I don't know,Maybe,0,5,5,,,Don't Know,,Not applicable to me,Not applicable to me,3,30,Male,Canada,,,Canada
2018,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Yes,1,8,7,,,Yes,Yes,Rarely,Sometimes,4,37,male,United States of America,Minnesota,White,United States of America
2018,0,25-Jun,1,No,N/A,No,No,I don't know,No,0,5,3,,,Yes,Yes,Rarely,Sometimes,1,61,male,United States of America,Minnesota,White,United States of America
2018,1,,,,,,,,,,,,"Sometimes, if it comes up",Not applicable to me,Don't Know,,Not applicable to me,Not applicable to me,2,45,M,Netherlands,,,Netherlands
2018,0,More than 1000,1,I don't know,No,No,I don't know,I don't know,No,0,8,3,,,Yes,Yes,Often,Often,2,29,Male,United States of America,Massachusetts,White,United States of America
2018,0,100-500,1,Yes,Yes,I don't know,No,I don't know,Maybe,1,7,6,,,Yes,Yes,Rarely,Often,2,41,Male,United States of America,Washington,White,United States of America
2018,0,26-100,1,Not eligible for coverage / NA,N/A,No,No,I don't know,No,0,7,2,,,No,,Rarely,Rarely,3,39,Male,Spain,,,Spain
2018,0,500-1000,0,I don't know,No,No,No,Yes,Maybe,0,10,3,,,Yes,Yes,Often,Often,2,30,Male,United States of America,Minnesota,White,United States of America
2018,0,More than 1000,0,I don't know,No,No,I don't know,I don't know,No,0,2,1,,,No,,Not applicable to me,Not applicable to me,1,46,Male,Italy,,,Italy
2018,0,25-Jun,1,I don't know,No,No,No,I don't know,No,0,8,8,,,Don't Know,,Not applicable to me,Not applicable to me,2,42,Male,Spain,,,Spain
2018,0,More than 1000,1,Yes,Yes,Yes,Yes,I don't know,Yes,0,8,7,,,Yes,Yes,Rarely,Often,3,29,Woman,United States of America,District of Columbia,,United States of America
2018,0,More than 1000,1,Yes,Yes,Yes,Yes,No,Maybe,1,7,6,,,Yes,Yes,Rarely,Sometimes,3,34,Female,Australia,,,Australia
2018,1,,,,,,,,,,,,"Sometimes, if it comes up",No change,Yes,Yes,Often,Often,3,52,Male,United States of America,Tennessee,White,Mexico
2018,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Maybe,1,7,7,,,Possibly,,Rarely,Sometimes,3,36,male,United States of America,Wisconsin,White,United States of America
2018,0,26-100,1,I don't know,No,No,No,I don't know,Maybe,0,4,4,,,No,,Not applicable to me,Not applicable to me,3,34,Male,United Kingdom,,,United Kingdom
2018,1,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,50,male,Austria,,,Austria
2018,1,,,,,,,,,,,,"No, because it would impact me negatively",Negatively,Yes,Yes,Not applicable to me,Often,1,51,Male,United States of America,California,White,United States of America
2018,0,26-100,1,Yes,Yes,No,I don't know,Yes,Yes,0,6,7,,,Possibly,,Not applicable to me,Rarely,3,35,Male,United States of America,Minnesota,White,United States of America
2018,0,100-500,1,I don't know,Yes,No,No,No,No,0,5,0,,,Yes,Yes,Often,Often,1,34,Male,United States of America,Kansas,White,United States of America
2018,0,26-100,1,Yes,Yes,Yes,No,I don't know,Maybe,1,10,8,,,Yes,Yes,Sometimes,Often,2,24,gender non-conforming woman,United States of America,New Jersey,White,United States of America
2018,0,26-100,1,Yes,Yes,Yes,Yes,Yes,Maybe,0,0,2,,,No,,Not applicable to me,Not applicable to me,1,37,Male,United States of America,Illinois,White,United States of America
2018,0,26-100,0,No,No,No,No,I don't know,Yes,1,9,0,,,Yes,Yes,Sometimes,Often,2,24,Female ,United States of America,Minnesota,White,United States of America
2018,0,5-Jan,1,Not eligible for coverage / NA,N/A,No,No,I don't know,No,0,0,0,,,Possibly,,Never,Sometimes,1,46,Male,United States of America,Pennsylvania,White,United States of America
2018,0,More than 1000,1,I don't know,No,No,I don't know,I don't know,Yes,1,3,2,,,Possibly,,Sometimes,Sometimes,2,31,m,United States of America,Wisconsin,White,United States of America
2018,1,,,,,,,,,,,,"No, because it would impact me negatively",I'm not sure,Yes,Yes,Sometimes,Often,1,35,M,United States of America,Texas,Asian,United States of America
2018,0,100-500,1,Yes,Yes,Yes,Yes,Yes,Yes,0,5,5,,,No,,Not applicable to me,Not applicable to me,1,40,Male ,United States of America,Wisconsin,White,United States of America
2018,0,25-Jun,1,Yes,No,No,No,Yes,Yes,1,6,5,,,Yes,Yes,Sometimes,Sometimes,3,28,male,United States of America,Tennessee,White,United States of America
2018,0,25-Jun,1,I don't know,No,No,No,I don't know,Maybe,0,2,2,,,No,,Not applicable to me,Not applicable to me,1,28,Male,United States of America,Tennessee,More than one of the above,United States of America
2018,0,100-500,0,Yes,Yes,No,Yes,Yes,No,0,6,5,,,Yes,Yes,Sometimes,Often,3,39,Male,Finland,,,Finland
2018,0,100-500,0,Yes,Yes,I don't know,I don't know,I don't know,Maybe,0,8,5,,,Yes,Yes,Not applicable to me,Often,3,31,Male,United States of America,New Jersey,,United States of America
2018,0,25-Jun,1,Yes,Yes,I don't know,Yes,I don't know,Yes,1,0,0,,,Possibly,,Sometimes,Sometimes,2,27,Male,United States of America,Tennessee,White,United States of America
2018,0,More than 1000,0,Yes,Yes,No,No,Yes,No,0,10,5,,,Yes,Yes,Rarely,Often,2,35,Male,United States of America,Tennessee,White,United States of America
2019,FALSE,26-100,TRUE,I don't know,No,Yes,Yes,I don't know,Yes,FALSE,5,5,,,Don't Know,,Not applicable to me,Not applicable to me,4,25,Male,United States of America,Nebraska,White,United States of America
2019,FALSE,26-100,TRUE,Yes,No,No,Yes,Yes,Maybe,FALSE,5,7,,,Possibly,,Sometimes,Often,1,51,male,United States of America,Nebraska,White,United States of America
2019,FALSE,26-100,TRUE,I don't know,No,No,I don't know,I don't know,No,FALSE,5,4,,,No,,Not applicable to me,Not applicable to me,2,27,Male,United States of America,Illinois,White,United States of America
2019,FALSE,100-500,TRUE,I don't know,No,Yes,Yes,Yes,Yes,FALSE,1,3,,,No,,Not applicable to me,Not applicable to me,3,37,male,United States of America,Nebraska,White,United States of America
2019,FALSE,26-100,TRUE,I don't know,No,I don't know,I don't know,I don't know,No,FALSE,4,4,,,No,,Not applicable to me,Not applicable to me,3,46,m,United States of America,Nebraska,White,United States of America
2019,FALSE,100-500,TRUE,Yes,No,No,No,I don't know,No,FALSE,6,5,,,Yes,Yes,Sometimes,Often,3,36,female,United States of America,Nebraska,White,United States of America
2019,FALSE,26-100,TRUE,Yes,Yes,No,I don't know,Yes,Maybe,FALSE,5,5,,,Yes,Yes,Rarely,Sometimes,3,39,Female,United States of America,Nebraska,White,United States of America
2019,TRUE,,,,,,,,,,,,Not applicable to me,Not applicable to me,Possibly,,Rarely,Sometimes,3,35,Male,United States of America,Wisconsin,White,United States of America
2019,FALSE,26-100,TRUE,Yes,No,Yes,Yes,Yes,Yes,FALSE,8,7,,,No,,Never,Not applicable to me,2,49,,United Kingdom,,,United Kingdom
2019,FALSE,25-Jun,TRUE,I don't know,N/A,No,I don't know,I don't know,Yes,FALSE,8,8,,,Possibly,,Sometimes,Sometimes,3,45,Male,United Kingdom,,,United Kingdom
2019,FALSE,100-500,TRUE,Yes,Yes,No,I don't know,Yes,Yes,TRUE,5,5,,,Possibly,,Not applicable to me,Sometimes,4,40,M,United Kingdom,,,United Kingdom
2019,TRUE,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,2,37,male,Netherlands,,,Netherlands
2019,FALSE,More than 1000,TRUE,I don't know,No,No,No,Yes,Yes,FALSE,7,7,,,Possibly,,Not applicable to me,Often,3,31,Male,United States of America,Connecticut,White,United States of America
2019,FALSE,500-1000,TRUE,Yes,Yes,Yes,I don't know,I don't know,Yes,TRUE,7,5,,,Yes,Yes,Rarely,Often,4,37,Male,United States of America,Georgia,White,United States of America
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,I don't know,I don't know,No,FALSE,7,7,,,Yes,Yes,Sometimes,Often,3,26,female,United States of America,Pennsylvania,White,United States of America
2019,FALSE,100-500,FALSE,Yes,Yes,No,Yes,Yes,Maybe,TRUE,4,2,,,Yes,Yes,Rarely,Often,3,43,M,Canada,,,Canada
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,Yes,Yes,Yes,TRUE,7,9,,,Possibly,,Sometimes,Often,2,35,Male,United States of America,North Carolina,White,United States of America
2019,TRUE,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,4,31,male,Turkey,,,Turkey
2019,FALSE,100-500,TRUE,Yes,No,Yes,I don't know,Yes,Yes,FALSE,6,6,,,Possibly,,Not applicable to me,Sometimes,3,32,F,United States of America,New York,I prefer not to answer,United States of America
2019,FALSE,More than 1000,TRUE,Yes,Yes,Yes,Yes,I don't know,Maybe,FALSE,7,6,,,Yes,Yes,Sometimes,Often,3,37,Male,United States of America,Wisconsin,White,United States of America
2019,FALSE,25-Jun,TRUE,I don't know,No,No,No,I don't know,Maybe,TRUE,8,7,,,No,,Not applicable to me,Not applicable to me,3,41,Male,United States of America,Tennessee,White,United States of America
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,Yes,I don't know,Yes,TRUE,10,10,,,Yes,Yes,Rarely,Often,4,40,f,United States of America,New York,I prefer not to answer,United States of America
2019,FALSE,500-1000,TRUE,I don't know,No,No,No,Yes,Yes,TRUE,9,5,,,Yes,Yes,Sometimes,Sometimes,3,37,male,United States of America,New York,White,United States of America
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,Yes,I don't know,Maybe,TRUE,6,3,,,Possibly,,Sometimes,Sometimes,2,53,"Let's keep it simple and say ""male""",United States of America,Oregon,White,United States of America
2019,FALSE,25-Jun,TRUE,I don't know,No,No,No,I don't know,No,FALSE,1,1,,,No,,Sometimes,Often,1,29,male,United States of America,Tennessee,More than one of the above,United States of America
2019,FALSE,500-1000,TRUE,I don't know,No,No,No,I don't know,Yes,TRUE,5,9,,,Yes,Yes,Rarely,Sometimes,5,37,Male,United States of America,New York,White,United States of America
2019,FALSE,100-500,FALSE,I don't know,No,No,I don't know,I don't know,No,FALSE,10,0,,,Yes,Yes,Rarely,Sometimes,4,45,female,United States of America,Wisconsin,White,United States of America
2019,FALSE,25-Jun,TRUE,I don't know,No,No,I don't know,I don't know,Yes,TRUE,6,6,,,Possibly,,Not applicable to me,Often,3,26,Male,Netherlands,,,Netherlands
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,Yes,I don't know,Yes,TRUE,5,7,,,Yes,Yes,Rarely,Often,4,28,Male,United States of America,Colorado,White,United States of America
2019,FALSE,100-500,TRUE,Yes,Yes,Yes,No,I don't know,Yes,TRUE,7,7,,,Yes,Yes,Sometimes,Sometimes,3,24,Female,United States of America,Massachusetts,White,United States of America
2019,FALSE,100-500,TRUE,Yes,Yes,No,I don't know,I don't know,Maybe,FALSE,5,5,,,Possibly,,Not applicable to me,Not applicable to me,4,27,Male,United States of America,Tennessee,White,United States of America
2019,FALSE,100-500,FALSE,Yes,No,No,I don't know,I don't know,Yes,FALSE,8,7,,,No,,Rarely,Sometimes,3,42,Male,United States of America,Florida,White,United States of America
2019,TRUE,,,,,,,,,,,,Not applicable to me,Not applicable to me,No,,Not applicable to me,Not applicable to me,4,53,Female,United States of America,Minnesota,White,United States of America
